법정동코드,시군구명,읍면동명,리명,계,남자,여자,0~9세 유아 인구,30~40대 부모 인구,시군명,구명
4148036028,파주시,파평면,눌노리,471,254,217,6,54,파주시,
4148037021,파주시,적성면,어유지리,358,199,159,7,58,파주시,
4148037023,파주시,적성면,장현리,261,149,112,1,41,파주시,
4148037024,파주시,적성면,구읍리,1440,833,607,26,269,파주시,
4148037025,파주시,적성면,객현리,386,219,167,7,57,파주시,
4148037026,파주시,적성면,가월리,349,196,153,1,54,파주시,
4148037027,파주시,적성면,무건리,15,9,6,0,2,파주시,
4148037028,파주시,적성면,율포리,137,63,74,5,14,파주시,
4148037029,파주시,적성면,답곡리,29,23,6,0,4,파주시,
4148037030,파주시,적성면,식현리,619,325,294,12,81,파주시,
4148037031,파주시,적성면,주월리,170,92,78,1,19,파주시,
4148037032,파주시,적성면,설마리,65,35,30,1,10,파주시,
4148037033,파주시,적성면,적암리,162,86,76,0,16,파주시,
4148037034,파주시,적성면,두지리,71,37,34,0,10,파주시,
4148037035,파주시,적성면,마지리,2338,1219,1119,262,723,파주시,
4148037036,파주시,적성면,자장리,187,104,83,3,25,파주시,
4148038021,파주시,군내면,백연리,392,203,189,3,57,파주시,
4148038023,파주시,군내면,조산리,135,76,59,3,33,파주시,
4148038024,파주시,군내면,읍내리,19,19,0,0,9,파주시,
4148040021,파주시,진동면,동파리,137,78,59,2,10,파주시,
4150010100,이천시,창전동,,15542,7923,7619,544,4172,이천시,
4150010200,이천시,관고동,,7760,3933,3827,534,2226,이천시,
4150010300,이천시,중리동,,6890,3641,3249,313,2133,이천시,
4150010400,이천시,증일동,,2548,1256,1292,166,724,이천시,
4150010500,이천시,율현동,,348,190,158,9,72,이천시,
4150010600,이천시,진리동,,459,255,204,13,103,이천시,
4150010700,이천시,안흥동,,9645,4922,4723,908,3457,이천시,
4150010800,이천시,갈산동,,10579,5256,5323,704,2975,이천시,
4150010900,이천시,증포동,,20815,10359,10456,2015,6864,이천시,
4150011000,이천시,송정동,,14999,7432,7567,1496,4847,이천시,
4150011100,이천시,사음동,,3293,1737,1556,202,969,이천시,
4150011200,이천시,단월동,,753,396,357,20,121,이천시,
4150011300,이천시,대포동,,1033,586,447,133,355,이천시,
4150011400,이천시,고담동,,2468,1915,553,93,998,이천시,
4150011500,이천시,장록동,,655,405,250,21,186,이천시,
4150025021,이천시,장호원읍,장호원리,2396,1200,1196,67,509,이천시,
4150025022,이천시,장호원읍,오남리,648,314,334,20,102,이천시,
4150025023,이천시,장호원읍,진암리,5228,2587,2641,297,1332,이천시,
4150025024,이천시,장호원읍,어석리,267,147,120,6,36,이천시,
4150025025,이천시,장호원읍,대서리,295,159,136,6,45,이천시,
4150025026,이천시,장호원읍,송산리,463,229,234,12,56,이천시,
4150025027,이천시,장호원읍,방추리,148,70,78,2,18,이천시,
4150025028,이천시,장호원읍,선읍리,386,201,185,9,47,이천시,
4150025029,이천시,장호원읍,이황리,1697,913,784,236,570,이천시,
4150025030,이천시,장호원읍,나래리,321,171,150,8,42,이천시,
4150025031,이천시,장호원읍,와현리,252,131,121,2,20,이천시,
4150025032,이천시,장호원읍,풍계리,458,231,227,7,56,이천시,
4150025033,이천시,장호원읍,노탑리,1737,891,846,42,312,이천시,
4150025300,이천시,부발읍,,1,0,1,0,1,이천시,
4150025321,이천시,부발읍,무촌리,5392,2830,2562,268,1500,이천시,
4150025322,이천시,부발읍,죽당리,1558,833,725,75,372,이천시,
4150025323,이천시,부발읍,신원리,2618,1362,1256,166,848,이천시,
4150025324,이천시,부발읍,고백리,390,218,172,8,68,이천시,
4150025325,이천시,부발읍,대관리,224,129,95,3,29,이천시,
4150025326,이천시,부발읍,마암리,639,326,313,28,132,이천시,
4150025327,이천시,부발읍,산촌리,246,122,124,5,50,이천시,
4150025328,이천시,부발읍,신하리,8979,4591,4388,574,2805,이천시,
4150025329,이천시,부발읍,가좌리,1192,688,504,42,355,이천시,
4150025330,이천시,부발읍,아미리,12066,6728,5338,889,4306,이천시,
4150025331,이천시,부발읍,수정리,237,124,113,3,37,이천시,
4150025332,이천시,부발읍,송온리,148,89,59,2,26,이천시,
4150025333,이천시,부발읍,가산리,596,329,267,22,151,이천시,
4150025334,이천시,부발읍,응암리,2608,1350,1258,126,872,이천시,
4150031021,이천시,신둔면,수광리,3235,1691,1544,213,941,이천시,
4150031022,이천시,신둔면,남정리,1111,601,510,36,247,이천시,
4150031023,이천시,신둔면,지석리,882,457,425,39,177,이천시,
4150031024,이천시,신둔면,장동리,642,323,319,27,132,이천시,
4150031025,이천시,신둔면,도봉리,1130,593,537,61,287,이천시,
4150031026,이천시,신둔면,도암리,1661,857,804,136,454,이천시,
4150031027,이천시,신둔면,수하리,1527,767,760,88,416,이천시,
4150031028,이천시,신둔면,수남리,653,348,305,19,165,이천시,
4150031029,이천시,신둔면,고척리,1336,756,580,46,325,이천시,
4150031030,이천시,신둔면,용면리,366,196,170,12,48,이천시,
4150031031,이천시,신둔면,인후리,567,291,276,15,107,이천시,
4150031032,이천시,신둔면,마교리,349,203,146,7,67,이천시,
4150031033,이천시,신둔면,소정리,249,146,103,9,66,이천시,
4150032021,이천시,백사면,현방리,998,512,486,27,174,이천시,
4150032022,이천시,백사면,경사리,818,420,398,28,166,이천시,
4150032023,이천시,백사면,도립리,761,391,370,37,158,이천시,
4150032024,이천시,백사면,송말리,582,278,304,10,90,이천시,
4150032025,이천시,백사면,신대리,363,186,177,15,76,이천시,
4150032026,이천시,백사면,모전리,5902,2921,2981,408,1809,이천시,
4150032027,이천시,백사면,도지리,461,252,209,13,74,이천시,
4150032028,이천시,백사면,조읍리,1223,653,570,51,296,이천시,
4150032029,이천시,백사면,우곡리,242,129,113,8,39,이천시,
4150032030,이천시,백사면,내촌리,383,190,193,7,60,이천시,
4150032031,이천시,백사면,상용리,255,136,119,3,37,이천시,
4150032032,이천시,백사면,백우리,204,110,94,4,33,이천시,
4150033021,이천시,호법면,유산리,1576,824,752,86,410,이천시,
4150033022,이천시,호법면,안평리,869,487,382,27,194,이천시,
4150033023,이천시,호법면,후안리,1300,748,552,48,332,이천시,
4150033024,이천시,호법면,단천리,326,178,148,9,66,이천시,
4150033025,이천시,호법면,매곡리,570,298,272,5,91,이천시,
4150033026,이천시,호법면,동산리,363,185,178,8,50,이천시,
4150033027,이천시,호법면,주박리,149,79,70,4,26,이천시,
4150033028,이천시,호법면,주미리,177,94,83,7,31,이천시,
4150033029,이천시,호법면,송갈리,317,166,151,4,46,이천시,
4150034021,이천시,마장면,오천리,5725,2961,2764,665,2227,이천시,
4150034022,이천시,마장면,양촌리,3879,1977,1902,691,1752,이천시,
4150034023,이천시,마장면,관리,808,428,380,16,146,이천시,
4150034024,이천시,마장면,회억리,523,417,106,5,117,이천시,
4150034025,이천시,마장면,장암리,420,220,200,12,74,이천시,
4150034026,이천시,마장면,목리,315,169,146,8,59,이천시,
4150034027,이천시,마장면,표교리,817,474,343,9,198,이천시,
4150034028,이천시,마장면,이치리,759,452,307,13,182,이천시,
4150034029,이천시,마장면,각평리,241,136,105,4,37,이천시,
4150034030,이천시,마장면,덕평리,988,602,386,25,273,이천시,
4150034031,이천시,마장면,이평리,372,207,165,3,78,이천시,
4150034032,이천시,마장면,해월리,948,502,446,14,205,이천시,
4150034033,이천시,마장면,작촌리,264,138,126,9,46,이천시,
4150035025,이천시,대월면,초지리,2350,1194,1156,101,619,이천시,
4150035026,이천시,대월면,사동리,8498,4716,3782,792,3353,이천시,
4150035027,이천시,대월면,대대리,636,323,313,30,131,이천시,
4150035028,이천시,대월면,대흥리,1773,723,1050,31,736,이천시,
4150035029,이천시,대월면,도리리,213,119,94,2,27,이천시,
4150035030,이천시,대월면,구시리,244,132,112,5,46,이천시,
4150035031,이천시,대월면,군량리,475,258,217,6,86,이천시,
4150035032,이천시,대월면,송라리,242,126,116,4,36,이천시,
4150035033,이천시,대월면,장평리,241,126,115,5,33,이천시,
4150035034,이천시,대월면,부필리,193,97,96,0,25,이천시,
4150036021,이천시,모가면,진가리,791,425,366,19,151,이천시,
4150036022,이천시,모가면,서경리,432,230,202,8,75,이천시,
4150036023,이천시,모가면,산내리,182,103,79,2,24,이천시,
4150036024,이천시,모가면,송곡리,418,214,204,8,59,이천시,
4150036025,이천시,모가면,소사리,241,143,98,12,42,이천시,
4150036026,이천시,모가면,양평리,187,102,85,0,37,이천시,
4150036027,이천시,모가면,원두리,359,190,169,6,81,이천시,
4150036028,이천시,모가면,소고리,479,263,216,4,65,이천시,
4150036029,이천시,모가면,신갈리,375,210,165,1,58,이천시,
4150036030,이천시,모가면,어농리,301,178,123,2,51,이천시,
4150036031,이천시,모가면,두미리,295,154,141,3,47,이천시,
4150037021,이천시,설성면,금당리,589,303,286,20,100,이천시,
4150037022,이천시,설성면,장능리,361,186,175,6,41,이천시,
4150037023,이천시,설성면,행죽리,274,145,129,8,46,이천시,
4150037024,이천시,설성면,제요리,500,268,232,5,72,이천시,
4150037025,이천시,설성면,신필리,338,190,148,6,84,이천시,
4150037026,이천시,설성면,장천리,434,228,206,5,55,이천시,
4150037027,이천시,설성면,자석리,415,227,188,36,123,이천시,
4150037028,이천시,설성면,암산리,270,142,128,0,25,이천시,
4150037029,이천시,설성면,송계리,243,133,110,3,31,이천시,
4150037030,이천시,설성면,상봉리,319,173,146,7,38,이천시,
4150037031,이천시,설성면,수산리,260,140,120,1,42,이천시,
4150037032,이천시,설성면,대죽리,350,213,137,1,50,이천시,
4150038021,이천시,율면,고당리,510,257,253,6,60,이천시,
4150038022,이천시,율면,신추리,259,134,125,5,28,이천시,
4150038023,이천시,율면,본죽리,245,136,109,11,31,이천시,
4150038024,이천시,율면,북두리,213,120,93,2,23,이천시,
4150038025,이천시,율면,산양리,211,105,106,6,31,이천시,
4150038026,이천시,율면,석산리,195,104,91,0,19,이천시,
4150038027,이천시,율면,산성리,88,44,44,0,4,이천시,
4150038028,이천시,율면,오성리,218,114,104,1,22,이천시,
4150038029,이천시,율면,월포리,412,218,194,12,52,이천시,
4150038030,이천시,율면,총곡리,111,52,59,0,11,이천시,
4155010100,안성시,봉산동,,1820,918,902,49,361,안성시,
4155010200,안성시,숭인동,,2005,968,1037,64,403,안성시,
4155010300,안성시,영동,,375,201,174,21,96,안성시,
4155010400,안성시,봉남동,,505,245,260,22,120,안성시,
4155010500,안성시,구포동,,445,231,214,22,102,안성시,
4155010600,안성시,동본동,,225,115,110,5,37,안성시,
4155010700,안성시,명륜동,,664,365,299,17,148,안성시,
4155010800,안성시,옥천동,,383,185,198,9,58,안성시,
4155010900,안성시,낙원동,,916,427,489,25,172,안성시,
4155011000,안성시,창전동,,400,202,198,9,71,안성시,
4155011100,안성시,성남동,,412,232,180,7,73,안성시,
4155011200,안성시,신흥동,,419,215,204,10,80,안성시,
4155011300,안성시,인지동,,863,461,402,13,223,안성시,
4155011400,안성시,금산동,,3621,1818,1803,132,711,안성시,
4155011500,안성시,연지동,,400,202,198,14,87,안성시,
4155011600,안성시,대천동,,255,137,118,3,41,안성시,
4155011700,안성시,서인동,,200,91,109,1,33,안성시,
4155011800,안성시,석정동,,6357,3237,3120,445,1795,안성시,
4155011900,안성시,아양동,,8889,4411,4478,628,2888,안성시,
4155012000,안성시,금석동,,1159,573,586,48,259,안성시,
4155012100,안성시,계동,,526,299,227,15,122,안성시,
4155012200,안성시,옥산동,,4638,2339,2299,483,1554,안성시,
4155012300,안성시,사곡동,,268,149,119,8,38,안성시,
4155012400,안성시,도기동,,1212,678,534,43,299,안성시,
4155012500,안성시,당왕동,,16014,7990,8024,1376,4904,안성시,
4155012600,안성시,가사동,,2058,1027,1031,190,637,안성시,
4155012700,안성시,가현동,,364,203,161,4,78,안성시,
4155012800,안성시,신건지동,,719,399,320,23,191,안성시,
4155012900,안성시,신소현동,,3019,1569,1450,159,736,안성시,
4155013000,안성시,신모산동,,76,38,38,3,21,안성시,
4155013100,안성시,현수동,,423,220,203,19,75,안성시,
4155013200,안성시,발화동,,212,102,110,2,28,안성시,
4155013300,안성시,중리동,,3304,1749,1555,204,878,안성시,
4155025021,안성시,공도읍,양기리,4967,2530,2437,387,1706,안성시,
4155025022,안성시,공도읍,웅교리,436,224,212,3,50,안성시,
4155025023,안성시,공도읍,신두리,306,159,147,4,39,안성시,
4155025024,안성시,공도읍,중복리,235,113,122,4,30,안성시,
4155025025,안성시,공도읍,용두리,12194,6154,6040,1025,4154,안성시,
4155025026,안성시,공도읍,승두리,10067,5127,4940,1053,4104,안성시,
4155025027,안성시,공도읍,건천리,217,113,104,2,33,안성시,
4155025028,안성시,공도읍,불당리,239,114,125,2,31,안성시,
4155025029,안성시,공도읍,만정리,20202,10031,10171,1396,6061,안성시,
4155025030,안성시,공도읍,마정리,6474,3687,2787,250,1915,안성시,
4155025031,안성시,공도읍,진사리,11225,5504,5721,602,3304,안성시,
4155031000,안성시,보개면,,2,1,1,0,0,안성시,
4155031021,안성시,보개면,적가리,245,129,116,7,56,안성시,
4155031022,안성시,보개면,기좌리,675,366,309,13,124,안성시,
4155031023,안성시,보개면,북좌리,105,47,58,0,8,안성시,
4155031024,안성시,보개면,상삼리,467,247,220,16,76,안성시,
4155031025,안성시,보개면,신장리,153,77,76,10,31,안성시,
4155031026,안성시,보개면,양복리,184,92,92,1,22,안성시,
4155031027,안성시,보개면,오두리,140,73,67,2,15,안성시,
4155031028,안성시,보개면,이전리,155,91,64,6,30,안성시,
4155031029,안성시,보개면,불현리,93,44,49,0,15,안성시,
4155031030,안성시,보개면,내방리,435,223,212,22,96,안성시,
4155031031,안성시,보개면,동신리,398,203,195,5,66,안성시,
4155031032,안성시,보개면,곡천리,101,53,48,1,14,안성시,
4155031033,안성시,보개면,복평리,152,77,75,1,23,안성시,
4155031034,안성시,보개면,구사리,249,138,111,8,38,안성시,
4155031035,안성시,보개면,가율리,268,143,125,2,41,안성시,
4155031036,안성시,보개면,신안리,186,89,97,3,31,안성시,
4155031037,안성시,보개면,동평리,291,148,143,4,36,안성시,
4155031038,안성시,보개면,남풍리,315,154,161,6,39,안성시,
4155031039,안성시,보개면,북가현리,283,155,128,1,31,안성시,
4155032021,안성시,금광면,내우리,410,206,204,13,72,안성시,
4155032022,안성시,금광면,개산리,354,185,169,12,66,안성시,
4155032023,안성시,금광면,장죽리,97,47,50,1,13,안성시,
4155032024,안성시,금광면,상중리,187,99,88,0,18,안성시,
4155032025,안성시,금광면,금광리,144,77,67,0,28,안성시,
4155032026,안성시,금광면,현곡리,216,105,111,1,29,안성시,
4155032027,안성시,금광면,삼흥리,266,137,129,4,36,안성시,
4155032028,안성시,금광면,사흥리,398,208,190,9,44,안성시,
4155032029,안성시,금광면,오흥리,209,106,103,4,28,안성시,
4155032030,안성시,금광면,한운리,208,108,100,3,20,안성시,
4155032031,안성시,금광면,오산리,473,227,246,20,61,안성시,
4155032032,안성시,금광면,옥정리,239,110,129,0,27,안성시,
4155032033,안성시,금광면,석하리,131,61,70,0,12,안성시,
4155032034,안성시,금광면,신양복리,3620,1770,1850,164,874,안성시,
4155033021,안성시,서운면,인리,386,199,187,1,60,안성시,
4155033022,안성시,서운면,청용리,107,58,49,0,8,안성시,
4155033023,안성시,서운면,송정리,225,121,104,2,38,안성시,
4155033024,안성시,서운면,신촌리,337,181,156,5,44,안성시,
4155033025,안성시,서운면,산평리,182,97,85,2,25,안성시,
4155033026,안성시,서운면,현매리,278,155,123,4,36,안성시,
4155033027,안성시,서운면,동촌리,181,101,80,4,35,안성시,
4155033028,안성시,서운면,신흥리,146,76,70,2,21,안성시,
4155033029,안성시,서운면,신능리,142,79,63,7,37,안성시,
4155033030,안성시,서운면,신기리,158,83,75,0,23,안성시,
4155033031,안성시,서운면,송산리,251,136,115,9,41,안성시,
4155033032,안성시,서운면,오촌리,159,79,80,3,25,안성시,
4155033033,안성시,서운면,양촌리,297,149,148,5,37,안성시,
4155033034,안성시,서운면,북산리,148,77,71,1,17,안성시,
4155034021,안성시,미양면,구례리,80,42,38,2,17,안성시,
4155034022,안성시,미양면,계륵리,198,112,86,2,34,안성시,
4155034023,안성시,미양면,개정리,461,229,232,12,72,안성시,
4155034024,안성시,미양면,신계리,143,80,63,2,20,안성시,
4155034025,안성시,미양면,법전리,233,130,103,3,28,안성시,
4155034026,안성시,미양면,용두리,190,90,100,3,21,안성시,
4155034027,안성시,미양면,고지리,451,252,199,7,61,안성시,
4155034028,안성시,미양면,정동리,138,72,66,3,23,안성시,
4155034029,안성시,미양면,구수리,198,118,80,1,31,안성시,
4155034030,안성시,미양면,진촌리,237,126,111,5,34,안성시,
4155034031,안성시,미양면,갈전리,229,121,108,0,33,안성시,
4155034032,안성시,미양면,양지리,366,205,161,5,67,안성시,
4155034033,안성시,미양면,보체리,1156,642,514,55,356,안성시,
4155034034,안성시,미양면,신기리,109,66,43,0,21,안성시,
4155034035,안성시,미양면,강덕리,187,105,82,6,29,안성시,
4155034036,안성시,미양면,후평리,88,43,45,1,10,안성시,
4155034037,안성시,미양면,마산리,331,179,152,4,54,안성시,
4155034038,안성시,미양면,양변리,580,359,221,11,132,안성시,
4155035021,안성시,대덕면,소현리,189,95,94,3,20,안성시,
4155035022,안성시,대덕면,토현리,70,46,24,0,13,안성시,
4155035023,안성시,대덕면,모산리,500,276,224,9,85,안성시,
4155035024,안성시,대덕면,보동리,225,128,97,2,34,안성시,
4155035025,안성시,대덕면,명당리,263,157,106,2,44,안성시,
4155035026,안성시,대덕면,진현리,1146,586,560,47,336,안성시,
4155035027,안성시,대덕면,건지리,767,448,319,17,184,안성시,
4155035028,안성시,대덕면,내리,3990,2631,1359,57,1309,안성시,
4155035029,안성시,대덕면,대농리,139,60,79,1,13,안성시,
4155035030,안성시,대덕면,죽리,698,423,275,5,123,안성시,
4155035031,안성시,대덕면,신령리,5809,2952,2857,655,2052,안성시,
4155035032,안성시,대덕면,무능리,110,58,52,0,14,안성시,
4155035033,안성시,대덕면,소내리,245,135,110,2,24,안성시,
4155035034,안성시,대덕면,삼한리,240,131,109,1,34,안성시,
4155036021,안성시,양성면,동항리,836,457,379,14,151,안성시,
4155036022,안성시,양성면,구장리,204,115,89,1,43,안성시,
4155036023,안성시,양성면,석화리,107,66,41,1,16,안성시,
4155036024,안성시,양성면,추곡리,37,25,12,0,4,안성시,
4155036025,안성시,양성면,조일리,99,49,50,2,14,안성시,
4155036026,안성시,양성면,도곡리,87,50,37,1,16,안성시,
4155036027,안성시,양성면,산정리,117,55,62,2,12,안성시,
4155036028,안성시,양성면,이현리,175,94,81,18,36,안성시,
4155036029,안성시,양성면,장서리,269,158,111,6,76,안성시,
4155036030,안성시,양성면,난실리,210,116,94,9,26,안성시,
4155036031,안성시,양성면,노곡리,569,301,268,9,96,안성시,
4155036032,안성시,양성면,미산리,683,310,373,9,84,안성시,
4155036033,안성시,양성면,방축리,154,85,69,3,23,안성시,
4155036034,안성시,양성면,필산리,103,56,47,0,14,안성시,
4155036035,안성시,양성면,덕봉리,328,167,161,3,42,안성시,
4155036036,안성시,양성면,명목리,279,141,138,7,42,안성시,
4155036037,안성시,양성면,삼암리,324,159,165,8,39,안성시,
4155036038,안성시,양성면,방신리,404,219,185,6,70,안성시,
4155038021,안성시,원곡면,성은리,346,198,148,3,60,안성시,
4155038022,안성시,원곡면,칠곡리,1083,588,495,31,204,안성시,
4155038023,안성시,원곡면,지문리,425,226,199,8,78,안성시,
4155038024,안성시,원곡면,산하리,224,124,100,6,34,안성시,
4155038025,안성시,원곡면,내가천리,460,256,204,9,78,안성시,
4155038026,안성시,원곡면,외가천리,2322,1382,940,139,861,안성시,
4155038027,안성시,원곡면,반제리,1274,674,600,68,361,안성시,
4155038028,안성시,원곡면,성주리,137,87,50,3,19,안성시,
4155039021,안성시,일죽면,월정리,366,194,172,5,42,안성시,
4155039022,안성시,일죽면,주천리,608,318,290,24,122,안성시,
4155039023,안성시,일죽면,죽림리,197,96,101,8,22,안성시,
4155039024,안성시,일죽면,가리,255,132,123,10,29,안성시,
4155039025,안성시,일죽면,산북리,301,156,145,1,42,안성시,
4155039026,안성시,일죽면,당촌리,299,152,147,4,46,안성시,
4155039027,안성시,일죽면,방초리,406,227,179,12,57,안성시,
4155039028,안성시,일죽면,송천리,1841,915,926,78,393,안성시,
4155039029,안성시,일죽면,고은리,423,238,185,5,62,안성시,
4155039030,안성시,일죽면,화곡리,411,220,191,4,57,안성시,
4155039031,안성시,일죽면,능국리,370,186,184,5,48,안성시,
4155039032,안성시,일죽면,신흥리,559,292,267,32,84,안성시,
4155039033,안성시,일죽면,금산리,353,175,178,8,44,안성시,
4155039034,안성시,일죽면,장암리,153,92,61,3,25,안성시,
4155039035,안성시,일죽면,화봉리,454,242,212,7,53,안성시,
4155040021,안성시,죽산면,죽산리,2081,1097,984,39,417,안성시,
4155040022,안성시,죽산면,매산리,607,308,299,11,73,안성시,
4155040023,안성시,죽산면,장원리,1424,803,621,35,332,안성시,
4155040024,안성시,죽산면,두현리,401,215,186,8,60,안성시,
4155040025,안성시,죽산면,장능리,350,192,158,6,41,안성시,
4155040026,안성시,죽산면,장계리,332,183,149,2,57,안성시,
4155040027,안성시,죽산면,용설리,445,228,217,7,57,안성시,
4155040028,안성시,죽산면,칠장리,304,151,153,2,51,안성시,
4155040029,안성시,죽산면,당목리,306,151,155,6,56,안성시,
4155040030,안성시,죽산면,두교리,279,157,122,0,28,안성시,
4155041000,안성시,삼죽면,,1,1,0,0,0,안성시,
4155041021,안성시,삼죽면,내장리,196,100,96,3,28,안성시,
4155041022,안성시,삼죽면,율곡리,558,292,266,12,84,안성시,
4155041023,안성시,삼죽면,용월리,449,234,215,5,71,안성시,
4155041024,안성시,삼죽면,덕산리,393,197,196,12,64,안성시,
4155041025,안성시,삼죽면,배태리,217,117,100,6,37,안성시,
4155041026,안성시,삼죽면,내강리,277,140,137,1,47,안성시,
4155041027,안성시,삼죽면,진촌리,878,432,446,2,106,안성시,
4155041028,안성시,삼죽면,미장리,281,141,140,6,34,안성시,
4155041029,안성시,삼죽면,마전리,191,98,93,0,18,안성시,
4155041030,안성시,삼죽면,기솔리,205,112,93,2,23,안성시,
4155042021,안성시,고삼면,쌍지리,361,183,178,7,57,안성시,
4155042022,안성시,고삼면,신창리,240,122,118,4,26,안성시,
4155042023,안성시,고삼면,대갈리,214,113,101,10,35,안성시,
4155042024,안성시,고삼면,가유리,523,289,234,12,97,안성시,
4155042025,안성시,고삼면,삼은리,41,27,14,0,6,안성시,
4155042026,안성시,고삼면,봉산리,158,86,72,1,25,안성시,
4155042027,안성시,고삼면,월향리,277,141,136,3,35,안성시,
4157010100,김포시,북변동,,17005,8315,8690,672,3974,김포시,
4157010200,김포시,걸포동,,19334,9487,9847,2326,6797,김포시,
4157010300,김포시,운양동,,49134,23961,25173,5403,17921,김포시,
4157010400,김포시,장기동,,79008,38540,40468,7126,26104,김포시,
4157010500,김포시,감정동,,21500,10516,10984,1209,5542,김포시,
4157010600,김포시,사우동,,20917,10421,10496,1001,5547,김포시,
4157010700,김포시,풍무동,,59867,28901,30966,4766,18697,김포시,
4157010800,김포시,마산동,,35576,17582,17994,4203,13873,김포시,
4157010900,김포시,구래동,,45349,22645,22704,4703,18336,김포시,
4157025021,김포시,통진읍,도사리,3523,1851,1672,150,760,김포시,
4157025022,김포시,통진읍,마송리,19469,10187,9282,1332,6044,김포시,
4157025023,김포시,통진읍,서암리,7906,4180,3726,429,1877,김포시,
4157025024,김포시,통진읍,수참리,469,257,212,9,74,김포시,
4157025025,김포시,통진읍,가현리,1337,752,585,22,263,김포시,
4157025026,김포시,통진읍,동을산리,540,281,259,16,89,김포시,
4157025027,김포시,통진읍,귀전리,531,316,215,6,84,김포시,
4157025028,김포시,통진읍,고정리,537,311,226,6,104,김포시,
4157025029,김포시,통진읍,옹정리,564,330,234,8,96,김포시,
4157025321,김포시,고촌읍,향산리,10335,5100,5235,1439,4174,김포시,
4157025322,김포시,고촌읍,풍곡리,704,374,330,23,141,김포시,
4157025323,김포시,고촌읍,태리,682,357,325,13,119,김포시,
4157025324,김포시,고촌읍,신곡리,38632,19096,19536,3893,13390,김포시,
4157025325,김포시,고촌읍,전호리,221,143,78,5,36,김포시,
4157025621,김포시,양촌읍,양곡리,20982,10620,10362,1263,6354,김포시,
4157025622,김포시,양촌읍,누산리,1310,727,583,21,222,김포시,
4157025623,김포시,양촌읍,석모리,1533,765,768,59,337,김포시,
4157025624,김포시,양촌읍,구래리,1143,621,522,39,263,김포시,
4157025625,김포시,양촌읍,대포리,173,124,49,0,24,김포시,
4157025626,김포시,양촌읍,학운리,4654,2758,1896,274,1375,김포시,
4157025627,김포시,양촌읍,유현리,385,218,167,6,60,김포시,
4157025628,김포시,양촌읍,흥신리,288,160,128,4,48,김포시,
4157034021,김포시,대곶면,대능리,1013,561,452,44,226,김포시,
4157034022,김포시,대곶면,대벽리,1030,560,470,30,184,김포시,
4157034023,김포시,대곶면,약암리,566,317,249,6,69,김포시,
4157034024,김포시,대곶면,상마리,279,175,104,3,52,김포시,
4157034025,김포시,대곶면,율생리,2754,1557,1197,102,578,김포시,
4157034026,김포시,대곶면,초원지리,532,326,206,8,88,김포시,
4157034027,김포시,대곶면,거물대리,350,217,133,2,61,김포시,
4157034028,김포시,대곶면,오니산리,308,177,131,10,57,김포시,
4157034029,김포시,대곶면,송마리,703,459,244,8,129,김포시,
4157034030,김포시,대곶면,석정리,444,296,148,2,100,김포시,
4157034031,김포시,대곶면,쇄암리,305,171,134,2,49,김포시,
4157034032,김포시,대곶면,신안리,264,134,130,5,41,김포시,
4157034033,김포시,대곶면,대명리,699,410,289,23,145,김포시,
4157035021,김포시,월곶면,군하리,791,448,343,8,112,김포시,
4157035022,김포시,월곶면,고막리,944,479,465,37,184,김포시,
4157035023,김포시,월곶면,갈산리,867,526,341,5,133,김포시,
4157035024,김포시,월곶면,고양리,345,209,136,1,53,김포시,
4157035025,김포시,월곶면,포내리,980,538,442,17,171,김포시,
4157035026,김포시,월곶면,성동리,204,110,94,3,34,김포시,
4157035027,김포시,월곶면,보구곶리,129,64,65,1,13,김포시,
4157035028,김포시,월곶면,용강리,261,143,118,3,53,김포시,
4157035029,김포시,월곶면,조강리,151,75,76,4,30,김포시,
4157035030,김포시,월곶면,개곡리,463,267,196,10,64,김포시,
4157036000,김포시,하성면,,1,1,0,0,0,김포시,
4157036021,김포시,하성면,마곡리,2425,1322,1103,69,464,김포시,
4157036022,김포시,하성면,석탄리,1150,628,522,20,203,김포시,
4157036023,김포시,하성면,후평리,742,377,365,14,105,김포시,
4157036024,김포시,하성면,시암리,303,147,156,4,35,김포시,
4157036025,김포시,하성면,마조리,379,202,177,17,52,김포시,
4157036026,김포시,하성면,가금리,326,172,154,5,48,김포시,
4157036027,김포시,하성면,양택리,403,232,171,7,72,김포시,
4157036028,김포시,하성면,원산리,605,387,218,9,110,김포시,
4157036029,김포시,하성면,하사리,256,149,107,4,41,김포시,
4157036030,김포시,하성면,봉성리,479,246,233,8,78,김포시,
4157036031,김포시,하성면,전류리,550,301,249,27,108,김포시,
4157036032,김포시,하성면,마근포리,120,67,53,0,22,김포시,
4159011600,화성시,진안동,,19443,11641,7802,671,7280,화성시,
4159011700,화성시,병점동,,58656,29536,29120,4069,18487,화성시,
4159011800,화성시,능동,,48713,24985,23728,4595,18165,화성시,
4159011900,화성시,기산동,,14689,7426,7263,1469,5233,화성시,
4159012000,화성시,반월동,,37078,18719,18359,4308,14299,화성시,
4159012100,화성시,반정동,,7209,3668,3541,1647,3689,화성시,
4159012200,화성시,황계동,,542,295,247,2,89,화성시,
4159012300,화성시,배양동,,512,274,238,12,86,화성시,
4159012400,화성시,기안동,,15364,7735,7629,1066,4420,화성시,
4159012500,화성시,송산동,,8274,4332,3942,446,2375,화성시,
