법정동코드,주소,새주소-도로명,일반인이용,경도,위도,법정동명
10100,서울특별시 광진구 중곡동 288-5,용마산로32길,일반인 개방,127.087939,37.569574,중곡동
10100,서울특별시 광진구 중곡동 287-12,용마산로32길,일반인 개방,127.08817,37.569557,중곡동
10100,서울특별시 광진구 중곡동 288-4,용마산로32길,일반인 개방,127.087944,37.569642,중곡동
10100,서울특별시 광진구 중곡동 287-8,용마산로32길,일반인 개방,127.088161,37.56968,중곡동
10100,서울특별시 광진구 중곡동 294-13 SK베스트빌,용마산로32길,일반인 개방,127.088164,37.569237,중곡동
10100,서울특별시 광진구 중곡동 287-13,용마산로32길,일반인 개방,127.088139,37.56944,중곡동
10100,서울특별시 광진구 중곡동 294-12,용마산로32길,일반인 개방,127.088314,37.569246,중곡동
10100,서울특별시 광진구 중곡동 289-13,용마산로32길,일반인 개방,127.086517,37.56945,중곡동
10100,서울특별시 광진구 중곡동 289-11,용마산로32길,일반인 개방,127.086616,37.56946,중곡동
10100,서울특별시 광진구 중곡동 289-9,용마산로32길,일반인 개방,127.086739,37.569454,중곡동
10100,서울특별시 광진구 중곡동 289-1,용마산로34길,일반인 개방,127.086743,37.569983,중곡동
10100,서울특별시 광진구 중곡동 603-6,용마산로34길,일반인 개방,127.086964,37.570189,중곡동
10100,서울특별시 광진구 중곡동 602-8 드림빌,용마산로34길,일반인 개방,127.087091,37.570187,중곡동
10100,서울특별시 광진구 중곡동 288-27,용마산로34길,일반인 개방,127.08712,37.570012,중곡동
10100,서울특별시 광진구 중곡동 288-25,용마산로34길,일반인 개방,127.087345,37.570017,중곡동
10100,서울특별시 광진구 중곡동 602-6,용마산로34길,일반인 개방,127.087313,37.570191,중곡동
10100,서울특별시 광진구 중곡동 601-8,용마산로34길,일반인 개방,127.087447,37.570187,중곡동
10100,서울특별시 광진구 중곡동 288-14 용마캐스빌,용마산로34길,일반인 개방,127.087529,37.570002,중곡동
10100,서울특별시 광진구 중곡동 601-6 화이트캐슬,용마산로34길,일반인 개방,127.087654,37.570203,중곡동
10100,서울특별시 광진구 중곡동 288-12,용마산로34길,일반인 개방,127.087743,37.570011,중곡동
10100,서울특별시 광진구 중곡동 600-8,용마산로34길,일반인 개방,127.08783,37.570195,중곡동
10100,서울특별시 광진구 중곡동 288-1,용마산로34길,일반인 개방,127.087925,37.570009,중곡동
10100,서울특별시 광진구 중곡동 599-5 미성힐그린,용마산로34길,일반인 개방,127.088131,37.570215,중곡동
10100,서울특별시 광진구 중곡동 287-3 성산하이츠빌,용마산로34길,일반인 개방,127.088157,37.570015,중곡동
10100,서울특별시 광진구 중곡동 599-6 미성힐그린,용마산로34길,일반인 개방,127.088312,37.570237,중곡동
10100,서울특별시 광진구 중곡동 604-6,용마산로34길,일반인 개방,127.086624,37.570212,중곡동
10100,서울특별시 광진구 중곡동 289-12 미도아트빌,용마산로34길,일반인 개방,127.086638,37.569998,중곡동
10100,서울특별시 광진구 중곡동 604-5,용마산로34길,일반인 개방,127.086741,37.57021,중곡동
10100,서울특별시 광진구 중곡동 603-5 리치하우스,용마산로34길,일반인 개방,127.086958,37.570317,중곡동
10100,서울특별시 광진구 중곡동 603-4,용마산로34길,일반인 개방,127.086944,37.570436,중곡동
10100,서울특별시 광진구 중곡동 604-1,용마산로36길,일반인 개방,127.086671,37.570742,중곡동
10100,서울특별시 광진구 중곡동 603-2,용마산로36길,일반인 개방,127.086944,37.570636,중곡동
10100,서울특별시 광진구 중곡동 604-2,용마산로36길,일반인 개방,127.086679,37.570595,중곡동
10100,서울특별시 광진구 중곡동 603-3,용마산로36길,일반인 개방,127.086935,37.570527,중곡동
10100,서울특별시 광진구 중곡동 604-3,용마산로36길,일반인 개방,127.086698,37.570474,중곡동
10100,서울특별시 광진구 중곡동 603-1,용마산로36길,일반인 개방,127.086945,37.570744,중곡동
10100,서울특별시 광진구 중곡동 602-13,용마산로36길,일반인 개방,127.087108,37.570757,중곡동
10100,서울특별시 광진구 중곡동 602-10,용마산로36길,일반인 개방,127.087103,37.570428,중곡동
10100,서울특별시 광진구 중곡동 602-5,용마산로36길,일반인 개방,127.087311,37.570311,중곡동
10100,서울특별시 광진구 중곡동 602-9,용마산로36길,일반인 개방,127.087117,37.570315,중곡동
10100,서울특별시 광진구 중곡동 602-2 소망아트빌,용마산로36길,일반인 개방,127.087309,37.570652,중곡동
10100,서울특별시 광진구 중곡동 602-12,용마산로36길,일반인 개방,127.087099,37.57065,중곡동
10100,서울특별시 광진구 중곡동 602-11,용마산로36길,일반인 개방,127.087119,37.570532,중곡동
10100,서울특별시 광진구 중곡동 602-4,용마산로36길,일반인 개방,127.087317,37.57042,중곡동
10100,서울특별시 광진구 중곡동 602-1,용마산로36길,일반인 개방,127.087291,37.570774,중곡동
10100,서울특별시 광진구 중곡동 601-13,용마산로36길,일반인 개방,127.087444,37.570764,중곡동
10100,서울특별시 광진구 중곡동 601-10,용마산로36길,일반인 개방,127.087452,37.570429,중곡동
10100,서울특별시 광진구 중곡동 601-5,용마산로36길,일반인 개방,127.087644,37.570311,중곡동
10100,서울특별시 광진구 중곡동 601-9 산솔하이츠빌,용마산로36길,일반인 개방,127.087457,37.570325,중곡동
10100,서울특별시 광진구 중곡동 601-2 리치팰리스,용마산로36길,일반인 개방,127.087648,37.570588,중곡동
10100,서울특별시 광진구 중곡동 601-12,용마산로36길,일반인 개방,127.087451,37.570646,중곡동
10100,서울특별시 광진구 중곡동 601-11,용마산로36길,일반인 개방,127.087461,37.570546,중곡동
10100,서울특별시 광진구 중곡동 601-4,용마산로36길,일반인 개방,127.087649,37.570431,중곡동
10100,서울특별시 광진구 중곡동 601-1 이소빌,용마산로36길,일반인 개방,127.087639,37.570768,중곡동
10100,서울특별시 광진구 중곡동 600-12 덕산파크빌,용마산로36길,일반인 개방,127.087794,37.570638,중곡동
10100,서울특별시 광진구 중곡동 600-10,용마산로36길,일반인 개방,127.08781,37.570426,중곡동
10100,서울특별시 광진구 중곡동 600-5,용마산로36길,일반인 개방,127.088007,37.570299,중곡동
10100,서울특별시 광진구 중곡동 600-9,용마산로36길,일반인 개방,127.087832,37.570324,중곡동
10100,서울특별시 광진구 중곡동 600-2,용마산로36길,일반인 개방,127.088012,37.570643,중곡동
10100,서울특별시 광진구 중곡동 600-4,용마산로36길,일반인 개방,127.088001,37.570405,중곡동
10100,서울특별시 광진구 중곡동 600-1,용마산로36길,일반인 개방,127.087993,37.57075,중곡동
10100,서울특별시 광진구 중곡동 599-2 현대그린타운,용마산로36길,일반인 개방,127.088172,37.570714,중곡동
10100,서울특별시 광진구 중곡동 599-3 미트빌,용마산로36길,일반인 개방,127.088202,37.570547,중곡동
10100,서울특별시 광진구 중곡동 599-4,용마산로36길,일반인 개방,127.088212,37.570377,중곡동
10100,서울특별시 광진구 중곡동 287-2 보광아트빌3,용마산로36길,일반인 개방,127.088376,37.569916,중곡동
10100,서울특별시 광진구 중곡동 287-14 보광아트빌2,용마산로36길,일반인 개방,127.088403,37.569636,중곡동
10100,서울특별시 광진구 중곡동 287-15 보광아트빌,용마산로36길,일반인 개방,127.08844,37.569477,중곡동
10100,서울특별시 광진구 중곡동 294-1 엘림,용마산로36길,일반인 개방,127.088561,37.569267,중곡동
10100,서울특별시 광진구 중곡동 294-3 엘림빌라,용마산로36길,일반인 개방,127.08857,37.569119,중곡동
10100,서울특별시 광진구 중곡동 294-21,용마산로36길,일반인 개방,127.088743,37.568873,중곡동
10100,서울특별시 광진구 중곡동 147-24,용마산로8가길,일반인 개방,127.088833,37.56102,중곡동
10100,서울특별시 광진구 중곡동 147-18,용마산로8가길,일반인 개방,127.088794,37.56119,중곡동
10100,서울특별시 광진구 중곡동 147-17,용마산로8가길,일반인 개방,127.0888,37.561343,중곡동
10100,서울특별시 광진구 중곡동 148-1,용마산로8가길,일반인 개방,127.089233,37.561029,중곡동
10100,서울특별시 광진구 중곡동 148-6,용마산로8가길,일반인 개방,127.089487,37.561118,중곡동
10100,서울특별시 광진구 중곡동 148-10 현대아트빌,용마산로8가길,일반인 개방,127.089386,37.560954,중곡동
10100,서울특별시 광진구 중곡동 147-139 바움빌,용마산로8가길,일반인 개방,127.089631,37.561063,중곡동
10100,서울특별시 광진구 중곡동 147-141 대신빌라,용마산로8가길,일반인 개방,127.089542,37.560901,중곡동
10100,서울특별시 광진구 중곡동 147-16 금상빌리지 2차,용마산로8가길,일반인 개방,127.088978,37.5613,중곡동
10100,서울특별시 광진구 중곡동 147-19,용마산로8가길,일반인 개방,127.08889,37.561142,중곡동
10100,서울특별시 광진구 중곡동 150-335 대경펠리스,용마산로8가길,일반인 개방,127.088497,37.561393,중곡동
10100,서울특별시 광진구 중곡동 150-313 승제마을 2,용마산로8가길,일반인 개방,127.088836,37.56148,중곡동
10100,서울특별시 광진구 중곡동 150-339,용마산로8가길,일반인 개방,127.088292,37.561542,중곡동
10100,서울특별시 광진구 중곡동 150-326 승제마을 1,용마산로8가길,일반인 개방,127.088721,37.561528,중곡동
10100,서울특별시 광진구 중곡동 150-333,용마산로8가길,일반인 개방,127.08845,37.561623,중곡동
10100,서울특별시 광진구 중곡동 150-325,용마산로8가길,일반인 개방,127.088684,37.561671,중곡동
10100,서울특별시 광진구 중곡동 150-332,용마산로8가길,일반인 개방,127.088412,37.561791,중곡동
10100,서울특별시 광진구 중곡동 150-340,용마산로8가길,일반인 개방,127.088275,37.561651,중곡동
10100,서울특별시 광진구 중곡동 150-323 그린타운,용마산로8가길,일반인 개방,127.088655,37.561877,중곡동
10100,서울특별시 광진구 중곡동 150-305,용마산로8가길,일반인 개방,127.089196,37.561882,중곡동
10100,서울특별시 광진구 중곡동 150-304,용마산로8가길,일반인 개방,127.089213,37.561762,중곡동
10100,서울특별시 광진구 중곡동 150-315,용마산로8가길,일반인 개방,127.088851,37.561713,중곡동
10100,서울특별시 광진구 중곡동 150-309,용마산로8가길,일반인 개방,127.089018,37.561882,중곡동
10100,서울특별시 광진구 중곡동 150-331,용마산로8가길,일반인 개방,127.088412,37.561897,중곡동
10100,서울특별시 광진구 중곡동 150-330,용마산로8가길,일반인 개방,127.088366,37.561994,중곡동
10100,서울특별시 광진구 중곡동 150-322,용마산로8가길,일반인 개방,127.088629,37.562014,중곡동
10100,서울특별시 광진구 중곡동 150-320,용마산로8가길,일반인 개방,127.088602,37.562151,중곡동
10100,서울특별시 광진구 중곡동 150-30,용마산로8가길,일반인 개방,127.088576,37.56244,중곡동
10100,서울특별시 광진구 중곡동 150-44,용마산로8가길,일반인 개방,127.088295,37.562434,중곡동
10100,서울특별시 광진구 중곡동 150-42 거성파크빌라7차,용마산로8가길,일반인 개방,127.088097,37.562587,중곡동
10100,서울특별시 광진구 중곡동 150-29 시티빌리지,용마산로8가길,일반인 개방,127.088541,37.562563,중곡동
10100,서울특별시 광진구 중곡동 150-38,용마산로8가길,일반인 개방,127.088241,37.562738,중곡동
10100,서울특별시 광진구 중곡동 150-28 초원빌라,용마산로8가길,일반인 개방,127.088552,37.562695,중곡동
10100,서울특별시 광진구 중곡동 150-27 명작바움 B동,용마산로8가길,일반인 개방,127.088537,37.56282,중곡동
10100,서울특별시 광진구 중곡동 150-37 연승플러스빌,용마산로8가길,일반인 개방,127.088213,37.562893,중곡동
10100,서울특별시 광진구 중곡동 150-25 명작바움,용마산로8가길,일반인 개방,127.088497,37.562935,중곡동
10100,서울특별시 광진구 중곡동 150-32 한성빌,용마산로8가길,일반인 개방,127.088168,37.563028,중곡동
10100,서울특별시 광진구 중곡동 150-24,용마산로8가길,일반인 개방,127.088456,37.563057,중곡동
10100,서울특별시 광진구 중곡동 21-15,용마산로8가길,일반인 개방,127.087458,37.562958,중곡동
10100,서울특별시 광진구 중곡동 21-8,용마산로8가길,일반인 개방,127.087427,37.563032,중곡동
10100,서울특별시 광진구 중곡동 150-33,용마산로8가길,일반인 개방,127.08798,37.563029,중곡동
10100,서울특별시 광진구 중곡동 150-21,용마산로8가길,일반인 개방,127.087961,37.563189,중곡동
10100,서울특별시 광진구 중곡동 150-22,용마산로8가길,일반인 개방,127.088152,37.5632,중곡동
10100,서울특별시 광진구 중곡동 150-17 재광아트빌라,용마산로8가길,일반인 개방,127.088118,37.563334,중곡동
10100,서울특별시 광진구 중곡동 271-3,용마산로8가길,일반인 개방,127.088389,37.563451,중곡동
10100,서울특별시 광진구 중곡동 147-23,용마산로8나길,일반인 개방,127.088969,37.560957,중곡동
10100,서울특별시 광진구 중곡동 147-74,용마산로8나길,일반인 개방,127.089631,37.560718,중곡동
10100,서울특별시 광진구 중곡동 147-73 무지개빌,용마산로8나길,일반인 개방,127.089826,37.56065,중곡동
10100,서울특별시 광진구 중곡동 147-192,용마산로8나길,일반인 개방,127.089969,37.560596,중곡동
10100,서울특별시 광진구 중곡동 143-26,용마산로8나길,일반인 개방,127.090496,37.560384,중곡동
10100,서울특별시 광진구 중곡동 147 행복공간빌라,용마산로8나길,일반인 개방,127.089132,37.5609,중곡동
10100,서울특별시 광진구 중곡동 147-197 중곡동주택,용마산로8나길,일반인 개방,127.08925,37.560854,중곡동
10100,서울특별시 광진구 중곡동 147-13,용마산로8다길,일반인 개방,127.089217,37.561352,중곡동
10100,서울특별시 광진구 중곡동 147-134,용마산로8다길,일반인 개방,127.089384,37.561288,중곡동
10100,서울특별시 광진구 중곡동 150-316 신성월드빌,용마산로8다길,일반인 개방,127.088821,37.561876,중곡동
10100,서울특별시 광진구 중곡동 150-308,용마산로8다길,일반인 개방,127.088995,37.561976,중곡동
10100,서울특별시 광진구 중곡동 147-12 에덴하우스,용마산로8다길,일반인 개방,127.089066,37.561399,중곡동
10100,서울특별시 광진구 중곡동 150-314 대훈 빌,용마산로8다길,일반인 개방,127.088886,37.56159,중곡동
10100,서울특별시 광진구 중곡동 147-131,용마산로8다길,일반인 개방,127.08965,37.561393,중곡동
10100,서울특별시 광진구 중곡동 147-49 세종에코그린,용마산로8다길,일반인 개방,127.089441,37.561447,중곡동
10100,서울특별시 광진구 중곡동 147-8 중곡동 퍼즐주택,용마산로8다길,일반인 개방,127.089356,37.561634,중곡동
10100,서울특별시 광진구 중곡동 147-50 헤라힐스,용마산로8다길,일반인 개방,127.089532,37.561563,중곡동
10100,서울특별시 광진구 중곡동 147-184,용마산로8다길,일반인 개방,127.090124,37.561362,중곡동
10100,서울특별시 광진구 중곡동 147-216 헤라힐스,용마산로8다길,일반인 개방,127.089657,37.561546,중곡동
10100,서울특별시 광진구 중곡동 147-205,용마산로8다길,일반인 개방,127.0899,37.561448,중곡동
10100,서울특별시 광진구 중곡동 147-55 삼성하이츠빌라,용마산로8다길,일반인 개방,127.089945,37.561598,중곡동
10100,서울특별시 광진구 중곡동 147-61,용마산로8다길,일반인 개방,127.090012,37.561413,중곡동
10100,서울특별시 광진구 중곡동 147-51 삼성하이츠빌라,용마산로8다길,일반인 개방,127.089626,37.561732,중곡동
10100,서울특별시 광진구 중곡동 147-70 명성빌라,용마산로8라길,일반인 개방,127.090037,37.560914,중곡동
10100,서울특별시 광진구 중곡동 147-137,용마산로8라길,일반인 개방,127.089863,37.561118,중곡동
10100,서울특별시 광진구 중곡동 147-64 금강아트빌라,용마산로8라길,일반인 개방,127.090134,37.561222,중곡동
10100,서울특별시 광진구 중곡동 147-65,용마산로8라길,일반인 개방,127.090286,37.561157,중곡동
10100,서울특별시 광진구 중곡동 147-66 금강빌라,용마산로8라길,일반인 개방,127.090193,37.561009,중곡동
10100,서울특별시 광진구 중곡동 143-155 헤라힐스2,용마산로8라길,일반인 개방,127.090415,37.561111,중곡동
10100,서울특별시 광진구 중곡동 143-18,용마산로8라길,일반인 개방,127.090311,37.560963,중곡동
10100,서울특별시 광진구 중곡동 143-85,용마산로8라길,일반인 개방,127.09064,37.561182,중곡동
10100,서울특별시 광진구 중곡동 143-82 헤라힐스5,용마산로8라길,일반인 개방,127.090315,37.561534,중곡동
10100,서울특별시 광진구 중곡동 143-90,용마산로8라길,일반인 개방,127.090532,37.561527,중곡동
10100,서울특별시 광진구 중곡동 147-142,용마산로8라길,일반인 개방,127.08969,37.560833,중곡동
10100,서울특별시 광진구 중곡동 147-71 정수빌라,용마산로8라길,일반인 개방,127.089942,37.560776,중곡동
10100,서울특별시 광진구 중곡동 147-138 에덴빌28차,용마산로8라길,일반인 개방,127.089772,37.560998,중곡동
10100,서울특별시 광진구 중곡동 143-37,용마산로8마길,일반인 개방,127.090789,37.5609,중곡동
10100,서울특별시 광진구 중곡동 143-117,용마산로8마길,일반인 개방,127.090956,37.560759,중곡동
10100,서울특별시 광진구 중곡동 143-48,용마산로8마길,일반인 개방,127.090749,37.561015,중곡동
10100,서울특별시 광진구 중곡동 143-7 중곡동창고,용마산로8마길,일반인 개방,127.091054,37.560961,중곡동
10100,서울특별시 광진구 중곡동 143-6,용마산로8마길,일반인 개방,127.091136,37.561078,중곡동
10100,서울특별시 광진구 중곡동 143-79 젤존타운,용마산로8마길,일반인 개방,127.090768,37.561181,중곡동
10100,서울특별시 광진구 중곡동 143-72,용마산로8마길,일반인 개방,127.091038,37.561197,중곡동
10100,서울특별시 광진구 중곡동 143-71,용마산로8마길,일반인 개방,127.091016,37.561314,중곡동
10100,서울특별시 광진구 중곡동 143-77,용마산로8마길,일반인 개방,127.090719,37.561349,중곡동
10100,서울특별시 광진구 중곡동 143-76,용마산로8마길,일반인 개방,127.09069,37.561448,중곡동
10100,서울특별시 광진구 중곡동 143-69 용호빌,용마산로8마길,일반인 개방,127.090872,37.56149,중곡동
10100,서울특별시 광진구 중곡동 143-68 용마하이빌,용마산로8마길,일반인 개방,127.090824,37.561584,중곡동
10100,서울특별시 광진구 중곡동 143-21,용마산로8마길,일반인 개방,127.09067,37.560686,중곡동
10100,서울특별시 광진구 중곡동 18-91 하우젠블레스,용마산로22길,일반인 개방,127.087461,37.564798,중곡동
10100,서울특별시 광진구 중곡동 287-4,용마산로34길,일반인 개방,127.088168,37.569888,중곡동
10100,서울특별시 광진구 중곡동 288-23,용마산로32길,일반인 개방,127.087339,37.569793,중곡동
10100,서울특별시 광진구 중곡동 18-105,용마산로22길,일반인 개방,127.087747,37.564393,중곡동
10100,서울특별시 광진구 중곡동 143-87,용마산로8라길,일반인 개방,127.090364,37.561325,중곡동
10100,서울특별시 광진구 중곡동 148-7,용마산로8가길,일반인 개방,127.08934,37.561161,중곡동
10100,서울특별시 광진구 중곡동 147-15,용마산로8다길,일반인 개방,127.089134,37.561229,중곡동
10100,서울특별시 광진구 중곡동 147-130,용마산로8다길,일반인 개방,127.089867,37.561337,중곡동
10100,서울특별시 광진구 중곡동 147-198,용마산로8나길,일반인 개방,127.089334,37.56082,중곡동
10100,서울특별시 광진구 중곡동 143-36,용마산로8나길,일반인 개방,127.090384,37.560481,중곡동
10100,서울특별시 광진구 중곡동 143-25,용마산로8나길,일반인 개방,127.090181,37.560541,중곡동
10100,서울특별시 광진구 중곡동 143-58,용마산로8나길,일반인 개방,127.090064,37.560571,중곡동
10100,서울특별시 광진구 중곡동 147-136,용마산로8다길,일반인 개방,127.089679,37.561213,중곡동
10100,서울특별시 광진구 중곡동 150-300,용마산로8다길,일반인 개방,127.089396,37.561885,중곡동
10100,서울특별시 광진구 중곡동 143-88,용마산로8라길,일반인 개방,127.090391,37.56118,중곡동
10100,서울특별시 광진구 중곡동 58-27,긴고랑로,일반인 개방,127.087913,37.559301,중곡동
10100,서울특별시 광진구 중곡동 58-25 재단법인대순진리회,긴고랑로,일반인 개방,127.088276,37.559088,중곡동
10100,서울특별시 광진구 중곡동 78-8,긴고랑로,일반인 개방,127.088327,37.558744,중곡동
10100,서울특별시 광진구 중곡동 78-14,긴고랑로,일반인 개방,127.088548,37.558676,중곡동
10100,서울특별시 광진구 중곡동 62-72,긴고랑로,일반인 개방,127.088647,37.558978,중곡동
10100,서울특별시 광진구 중곡동 62-67,긴고랑로,일반인 개방,127.088812,37.559119,중곡동
10100,서울특별시 광진구 중곡동 62-12,긴고랑로,일반인 개방,127.088789,37.559232,중곡동
10100,서울특별시 광진구 중곡동 78-15 푸르미르,긴고랑로,일반인 개방,127.088659,37.558738,중곡동
10100,서울특별시 광진구 중곡동 62-68 대영아파트,긴고랑로,일반인 개방,127.08887,37.559012,중곡동
10100,서울특별시 광진구 중곡동 62-17,긴고랑로,일반인 개방,127.089049,37.559029,중곡동
10100,서울특별시 광진구 중곡동 62-13,긴고랑로,일반인 개방,127.088942,37.559197,중곡동
10100,서울특별시 광진구 중곡동 62-38,긴고랑로,일반인 개방,127.089059,37.559222,중곡동
10100,서울특별시 광진구 중곡동 77-23,긴고랑로,일반인 개방,127.089216,37.558776,중곡동
10100,서울특별시 광진구 중곡동 62-24 중곡제4동주민센터,긴고랑로,일반인 개방,127.089438,37.559112,중곡동
10100,서울특별시 광진구 중곡동 77-19,긴고랑로,일반인 개방,127.089641,37.558853,중곡동
10100,서울특별시 광진구 중곡동 62-32,긴고랑로,일반인 개방,127.089702,37.559133,중곡동
10100,서울특별시 광진구 중곡동 76-60,긴고랑로,일반인 개방,127.090604,37.558744,중곡동
10100,서울특별시 광진구 중곡동 68-17,긴고랑로,일반인 개방,127.091195,37.558862,중곡동
10100,서울특별시 광진구 중곡동 68-16,긴고랑로,일반인 개방,127.091263,37.558988,중곡동
10100,서울특별시 광진구 중곡동 76-61,긴고랑로,일반인 개방,127.090945,37.558628,중곡동
10100,서울특별시 광진구 중곡동 76-58 키즈용맹어린이집,긴고랑로,일반인 개방,127.091127,37.558605,중곡동
10100,서울특별시 광진구 중곡동 68-6 대영아파트,긴고랑로,일반인 개방,127.091528,37.558817,중곡동
10100,서울특별시 광진구 중곡동 69-30,긴고랑로,일반인 개방,127.091844,37.559181,중곡동
10100,서울특별시 광진구 중곡동 69-24,긴고랑로,일반인 개방,127.091869,37.55907,중곡동
10100,서울특별시 광진구 중곡동 76-1,긴고랑로,일반인 개방,127.091511,37.558505,중곡동
10100,서울특별시 광진구 중곡동 69-12 써니사이드빌,긴고랑로,일반인 개방,127.091836,37.558989,중곡동
10100,서울특별시 광진구 중곡동 69-21,긴고랑로,일반인 개방,127.091872,37.558783,중곡동
10100,서울특별시 광진구 중곡동 69-16 그랑시아,긴고랑로,일반인 개방,127.092131,37.558805,중곡동
10100,서울특별시 광진구 중곡동 69-15,긴고랑로,일반인 개방,127.092226,37.558828,중곡동
10100,서울특별시 광진구 중곡동 69-5 세종에코그린,긴고랑로,일반인 개방,127.092514,37.558886,중곡동
10100,서울특별시 광진구 중곡동 58-8,긴고랑로33길,일반인 개방,127.088115,37.559904,중곡동
10100,서울특별시 광진구 중곡동 58-9,긴고랑로33길,일반인 개방,127.088067,37.560025,중곡동
10100,서울특별시 광진구 중곡동 58-10,긴고랑로33길,일반인 개방,127.088069,37.560169,중곡동
10100,서울특별시 광진구 중곡동 58-11,긴고랑로33길,일반인 개방,127.088031,37.560319,중곡동
10100,서울특별시 광진구 중곡동 58-19,긴고랑로33길,일반인 개방,127.088203,37.559297,중곡동
10100,서울특별시 광진구 중곡동 58-20,긴고랑로33길,일반인 개방,127.088189,37.559419,중곡동
10100,서울특별시 광진구 중곡동 62-62,긴고랑로35길,일반인 개방,127.088579,37.55934,중곡동
10100,서울특별시 광진구 중곡동 62-63,긴고랑로35길,일반인 개방,127.088548,37.559427,중곡동
10100,서울특별시 광진구 중곡동 62-64,긴고랑로35길,일반인 개방,127.088577,37.559547,중곡동
10100,서울특별시 광진구 중곡동 59-15,긴고랑로35길,일반인 개방,127.08845,37.560003,중곡동
10100,서울특별시 광진구 중곡동 58-4 드림빌,긴고랑로35길,일반인 개방,127.088213,37.56006,중곡동
10100,서울특별시 광진구 중곡동 59-14,긴고랑로35길,일반인 개방,127.088431,37.560089,중곡동
10100,서울특별시 광진구 중곡동 58-3,긴고랑로35길,일반인 개방,127.088193,37.560177,중곡동
10100,서울특별시 광진구 중곡동 59-13,긴고랑로35길,일반인 개방,127.088412,37.560206,중곡동
10100,서울특별시 광진구 중곡동 59-12,긴고랑로35길,일반인 개방,127.088349,37.56031,중곡동
10100,서울특별시 광진구 중곡동 58-1 동암아트빌,긴고랑로35길,일반인 개방,127.088133,37.560477,중곡동
10100,서울특별시 광진구 중곡동 62-71,긴고랑로35길,일반인 개방,127.088634,37.559105,중곡동
10100,서울특별시 광진구 중곡동 62-70,긴고랑로35길,일반인 개방,127.089659,37.558323,중곡동
10100,서울특별시 광진구 중곡동 58-24,긴고랑로35길,일반인 개방,127.08834,37.559306,중곡동
10100,서울특별시 광진구 중곡동 78-32,긴고랑로36길,일반인 개방,127.089107,37.558408,중곡동
10100,서울특별시 광진구 중곡동 77-14,긴고랑로36길,일반인 개방,127.089444,37.558425,중곡동
10100,서울특별시 광진구 중곡동 78-37,긴고랑로36길,일반인 개방,127.089212,37.558348,중곡동
10100,서울특별시 광진구 중곡동 77-15 푸르내어린이집,긴고랑로36길,일반인 개방,127.089553,37.558366,중곡동
10100,서울특별시 광진구 중곡동 78-41,긴고랑로36길,일반인 개방,127.089351,37.558214,중곡동
10100,서울특별시 광진구 중곡동 84-7,긴고랑로36길,일반인 개방,127.089729,37.558232,중곡동
10100,서울특별시 광진구 중곡동 83-1 현대레이나,긴고랑로36길,일반인 개방,127.08955,37.55805,중곡동
10100,서울특별시 광진구 중곡동 84-8,긴고랑로36길,일반인 개방,127.089839,37.55817,중곡동
10100,서울특별시 광진구 중곡동 83-11,긴고랑로36길,일반인 개방,127.089711,37.557986,중곡동
10100,서울특별시 광진구 중곡동 84-9,긴고랑로36길,일반인 개방,127.089926,37.558061,중곡동
10100,서울특별시 광진구 중곡동 83-13,긴고랑로36길,일반인 개방,127.089872,37.557874,중곡동
10100,서울특별시 광진구 중곡동 84-21,긴고랑로36길,일반인 개방,127.09021,37.558086,중곡동
10100,서울특별시 광진구 중곡동 84-31,긴고랑로36길,일반인 개방,127.09017,37.55827,중곡동
10100,서울특별시 광진구 중곡동 84-28,긴고랑로36길,일반인 개방,127.090322,37.558165,중곡동
10100,서울특별시 광진구 중곡동 84-23,긴고랑로36길,일반인 개방,127.090098,37.557967,중곡동
10100,서울특별시 광진구 중곡동 77-7 세명더클래스,긴고랑로36길,일반인 개방,127.089543,37.558639,중곡동
10100,서울특별시 광진구 중곡동 77-6,긴고랑로36길,일반인 개방,127.089715,37.558694,중곡동
10100,서울특별시 광진구 중곡동 83-28,긴고랑로36길,일반인 개방,127.089897,37.557738,중곡동
10100,서울특별시 광진구 중곡동 84-12,긴고랑로36길,일반인 개방,127.090374,37.557921,중곡동
10100,서울특별시 광진구 중곡동 83-25,긴고랑로36길,일반인 개방,127.090078,37.55774,중곡동
10100,서울특별시 광진구 중곡동 84-33,긴고랑로36길,일반인 개방,127.090384,37.557802,중곡동
10100,서울특별시 광진구 중곡동 83-3,긴고랑로36길,일반인 개방,127.090185,37.557643,중곡동
10100,서울특별시 광진구 중곡동 77-21,긴고랑로36길,일반인 개방,127.089371,37.558657,중곡동
10100,서울특별시 광진구 중곡동 83-21,긴고랑로36길,일반인 개방,127.090292,37.557571,중곡동
10100,서울특별시 광진구 중곡동 84-35,긴고랑로36길,일반인 개방,127.090529,37.557708,중곡동
10100,서울특별시 광진구 중곡동 84-16,긴고랑로36길,일반인 개방,127.090615,37.557641,중곡동
10100,서울특별시 광진구 중곡동 83-19,긴고랑로36길,일반인 개방,127.090447,37.557473,중곡동
10100,서울특별시 광진구 중곡동 77-26,긴고랑로36길,일반인 개방,127.089154,37.558645,중곡동
10100,서울특별시 광진구 중곡동 78-26,긴고랑로36길,일반인 개방,127.088984,37.558493,중곡동
10100,서울특별시 광진구 중곡동 77-11,긴고랑로36길,일반인 개방,127.089336,37.558521,중곡동
10100,서울특별시 광진구 중곡동 61-1 동승아트빌,긴고랑로37길,일반인 개방,127.090026,37.559741,중곡동
